"filename", "language", "Markdown", "Python", "C", "C++", "Makefile", "XML", "JSON", "CMake", "Go Assembly", "Shell Script", "Diff", "YAML", "Properties", "comment", "blank", "total"
"d:\Projects\C\cleonos\limine\common\sys\idt.s2.c", "C", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"d:\Projects\C\cleonos\limine\common\sys\iommu.c", "C", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 30, 145
"d:\Projects\C\cleonos\limine\common\sys\iommu.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"d:\Projects\C\cleonos\limine\common\sys\lapic.c", "C", 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 69, 512
"d:\Projects\C\cleonos\limine\common\sys\lapic.h", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"d:\Projects\C\cleonos\limine\common\sys\pic.c", "C", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 49
"d:\Projects\C\cleonos\limine\common\sys\pic.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Projects\C\cleonos\limine\common\sys\sbi.h", "C++", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"d:\Projects\C\cleonos\limine\common\sys\smp.c", "C", 0, 0, 917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 259, 1230
"d:\Projects\C\cleonos\limine\common\sys\smp.h", "C++", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 51
"d:\Projects\C\cleonos\limine\decompressor\decompressor.mk", "Makefile", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 85
"d:\Projects\C\cleonos\limine\decompressor\main.c", "C", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 38
"d:\Projects\C\cleonos\limine\decompressor\memory.c", "C", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54
"d:\Projects\C\cleonos\limine\decompressor\tinf.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 3, 10, 55
"d:\Projects\C\cleonos\limine\host\hgen.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 6, 17
"d:\Projects\C\cleonos\limine\host\host.mk", "Makefile", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"d:\Projects\C\cleonos\limine\host\limine.c", "C", 0, 0, 1192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 225, 1449
"d:\Projects\C\cleonos\limine\test.mk", "Makefile", 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 279
"d:\Projects\C\cleonos\limine\test\e9print.c", "C", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 99
"d:\Projects\C\cleonos\limine\test\e9print.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"d:\Projects\C\cleonos\limine\test\limine.c", "C", 0, 0, 624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 706
"d:\Projects\C\cleonos\limine\test\limine.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 1, 19, 60
"d:\Projects\C\cleonos\limine\test\memory.c", "C", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 53
"d:\Projects\C\cleonos\limine\test\multiboot.c", "C", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 93
"d:\Projects\C\cleonos\limine\test\multiboot2.c", "C", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 182
"d:\Projects\C\cleonos\limine\test\test.mk", "Makefile", 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 164
"d:\Projects\C\cleonos\limine\version.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 10, 30
"d:\Projects\C\cleonos\scripts\menuconfig.py", "Python", 0, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 722
"d:\Projects\C\cleonos\wine\README.md", "Markdown", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"d:\Projects\C\cleonos\wine\cleonos_wine_lib\constants.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 42
"d:\Projects\C\cleonos\wine\cleonos_wine_lib\runner.py", "Python", 0, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 560
"d:\Projects\C\cleonos\wine\cleonos_wine_lib\state.py", "Python", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 151
"Total", "-", 692, 1245, 65649, 7861, 1086, 339, 180, 130, 0, 62, 116, 319, 40, 13900, 20413, 112032
